문서번호,보고일자,문서구분,제목,수(발)신자,보고자,검토자,상태,붙임,종류,분리,생산등록번호,공개구분,목록공개여부,문서비공개사유,외부(민원인)주소,등록구분
10220,2025.11.14,접수,시ㆍ군 개정권고 자치법규 조치계획 등 점검(2025년 상반기) 회신,남원시 감사담당관,김성곤,,담당확인,O,전자,X,감사담당관-8286,비공개,O,"(5호) 감사, 감독, 계약, 의사결정 등 관련 정보",,
10219,2025.11.14,접수,2025년 공무직노조 임금협약체결에 따른 임금협약서 및 임금 지침 송부,전북특별자치도 총무과,박시연,,담당확인,O,전자,X,총무과-22995,부분공개,O,단체협약 사항,,
10218,2025.11.14,접수,소청심사(2025-18) 대리인 지정서 제출,전북특별자치도감사위원회 사무국,진희곤,,이송,O,전자,X,사무국-14917,비공개,O,소청 및 개인정보,,
10217,2025.11.13,접수,순환경제 규제샌드박스 신속처리(신청번호 2025-01-084) 의견제출 요청,기후에너지환경부 자원순환정책과,박시연,,담당확인,O,전자,X,자원순환정책과-615,비공개,O,"(5호) 감사, 감독, 계약, 의사결정 등 관련 정보 (7호) 법인 등의 경영, 영업비밀 관련 정보",,
10216,2025.11.13,접수,「'25년 민간협업 AI챔피언 교육과정」모집 안내,전북특별자치도인재개발원 교육지원과,박시연,,담당확인,O,전자,X,교육지원과-11678,대국민공개,O,,,
10215,2025.11.13,접수,2025년 제3기 재정교육 집중과정 교육 안내 및 교육생 모집,전북특별자치도인재개발원 교육지원과,박시연,,담당확인,O,전자,X,교육지원과-11679,대국민공개,O,,,
10214,2025.11.13,접수,인사이동에 따른 소송수행자 등 지정 변경 제출,전북특별자치도 사회재난과,함재화,,담당확인,O,전자,X,사회재난과-9767,대국민공개,O,,,
10213,2025.11.13,접수,새만금 30년사 도민 백서 제작 배부,전북특별자치도 새만금지원수질과,박시연,,담당확인,O,전자,X,새만금지원수질과-7733,대국민공개,O,,,
10212,2025.11.13,접수,「새만금사업지역 토지공급기준」일부개정 고시(안) 관련 의견 조회,전북특별자치도 새만금지원수질과,박시연,,담당확인,O,전자,X,새만금지원수질과-7736,대국민공개,O,,,
10211,2025.11.13,접수,수의계약 배제사유 여부 조회(서진전기 주식회사),전북특별자치도동물위생시험소 방역과,박시연,,담당확인,O,전자,X,방역과-10178,대국민공개,O,,,
10207,2025.11.13,접수,이의신청 제도 활성화를 위한 44개 법령의 일부개정에 관한 부령안에 대한 관계기관 의견조회,법제처 미래법제혁신기획단,박시연,,담당확인,O,전자,X,미래법제혁신기획단-785,부분공개,O,"(5호) 감사, 감독, 계약, 의사결정 등 관련 정보",,
10206,2025.11.13,접수,2025년 제2기 기본법제 종합과정 신청 안내,법제처 법제교육과,박시연,,담당확인,O,전자,X,법제교육과-1920,대국민공개,O,,,
10205,2025.11.13,접수,전북특별자치도지방소청심사위원회 소청심사 기일지정 통보(피소청인),전북특별자치도지방소청심사위원회,진희곤,,담당확인,X,전자,X,전북특별자치도지방소청심사위원회-162,비공개,O,"(1호) 법령상 비밀/비공개 정보 (5호) 감사, 감독, 계약, 의사결정 등 관련 정보 (6호) 개인 사생활 관련 정보",,
10204,2025.11.13,접수,「주민등록법 시행령」 및 「주민등록법 시행규칙」 일부개정령안 의견조회,행정안전부 주민과,박시연,,담당확인,O,전자,X,주민과-7940,대국민공개,O,,,
10203,2025.11.13,접수,지붕공사 안전사고 예방을 위한 안전관리 강화 협조 요청,전북특별자치도 건설정책과,박시연,,담당확인,X,전자,X,건설정책과-16257,대국민공개,O,,,
10202,2025.11.13,접수,2025년 장애인식개선교육 수강안내(전 직원 BSC 법정의무교육),전북특별자치도 장애인복지정책과,박시연,,담당확인,O,전자,X,장애인복지정책과-14957,대국민공개,O,,,
10201,2025.11.13,접수,전북특별자치도 수의계약 업무처리 지침 안내(전 직원 공람),전북특별자치도 회계과,박시연,,담당확인,O,전자,X,회계과-23152,대국민공개,O,,,
10200,2025.11.13,접수,행정심판 청구에 따른 답변서 제출(행심 2025-162호~168호),완주군 건축과,박소연,,이송,O,전자,X,건축과-63758,비공개,O,"(5호) 감사, 감독, 계약, 의사결정 등 관련 정보 (6호) 개인 사생활 관련 정보",,
10199,2025.11.13,접수,2025년 11월 법인신용카드 결제예정액 보고(내부 결재) 철저,전북특별자치도 회계과,오진웅,,담당확인,O,전자,X,회계과-23139,비공개,O,내부자료 등,,
10183,2025.11.12,접수,타 부처 법령 제·개정안 의견조회(근로기준법 등 15건),행정안전부 법무담당관,박시연,,담당확인,O,전자,X,법무담당관-11729,비공개,O,"(5호) 감사, 감독, 계약, 의사결정 등 관련 정보",,
10182,2025.11.12,접수,전주시 자치법규안 검토 결과 제출,전북특별자치도 금융사회적경제과,김성곤,,담당확인,O,전자,X,금융사회적경제과-6777,대국민공개,O,,,
10181,2025.11.12,접수,타 부처 법령 제·개정안 의견조회(고등교육법 등 16건),행정안전부 법무담당관,박시연,,담당확인,O,전자,X,법무담당관-11735,비공개,O,"(5호) 감사, 감독, 계약, 의사결정 등 관련 정보",,
10180,2025.11.12,접수,『올림픽 데이런 2025 in 전주』 행사 교통통제 안내 및 홍보 요청(전직원공람),전북특별자치도 유치총괄과,박시연,,담당확인,O,전자,X,유치총괄과-2088,비공개,O,내부검토 과정,,
10179,2025.11.12,접수,「국민통합위원회의 설치 및 운영에 관한 규정」 일부개정령안에 대한 관계기관 및 지방자치단체 의견 조회,행정안전부 사회통합지원과,박시연,,담당확인,O,전자,X,사회통합지원과-2608,비공개,O,"(5호) 감사, 감독, 계약, 의사결정 등 관련 정보",,
10178,2025.11.12,접수,「세계인권선언 기념주간 인권토론회」참여 협조 요청,전북특별자치도 인권담당관,박시연,,담당확인,O,전자,X,인권담당관-5539,비공개,O,개인정보,,
10177,2025.11.12,접수,의원발의 「소비자생활협동조합법」일부개정법률안에 대한 의견조회,공정거래위원회 특수거래정책과,박시연,,담당확인,O,전자,X,특수거래정책과-1865,비공개,O,"(5호) 감사, 감독, 계약, 의사결정 등 관련 정보 (7호) 법인 등의 경영, 영업비밀 관련 정보",,
10176,2025.11.12,접수,중앙행심위-시도 및 시도교육청 행심위 워크숍 참석 요청,중앙행정심판위원회 행정심판총괄과,박소연,,담당확인,O,전자,X,행정심판총괄과-9279,비공개,O,"(5호) 감사, 감독, 계약, 의사결정 등 관련 정보 (6호) 개인 사생활 관련 정보",,
10175,2025.11.12,접수,2026~2030년 중기지방재정계획 관련 국고보조사업 세부사업계획 제출 요청,전북특별자치도 예산과,오진웅,오진웅,접수,O,전자,X,예산과-12336,비공개,O,내부검토 과정,,
10174,2025.11.12,접수,수의계약 배제사유 여부 조회(주)코리아젠,전북특별자치도동물위생시험소 방역과,박시연,,담당확인,O,전자,X,방역과-10094,대국민공개,O,,,
10172,2025.11.12,접수,「지방세기본법 시행령」 및 「지방세기본법 시행규칙」 일부개정령안 의견조회,행정안전부 지방세정책과,김점숙,,담당확인,O,전자,X,지방세정책과-4031,비공개,O,"(5호) 감사, 감독, 계약, 의사결정 등 관련 정보",,
10171,2025.11.12,접수,2025년도 크리스마스 씰 모금 협조 요청,전북특별자치도 감염병관리과,박시연,,담당확인,O,전자,X,감염병관리과-20386,대국민공개,O,,,
10170,2025.11.12,접수,'25년 4분기 노사가 함께하는 '자랑스러운 우리의 혁신 주인공' 추천 협조,전북특별자치도 인구청년정책과,박시연,,담당확인,O,전자,X,인구청년정책과-8675,부분공개,O,내부 추진 과정,,
10169,2025.11.12,접수,온나라(문서)시스템 대용량별송 설정 정상화 안내,전북특별자치도 행정정보과,박시연,,담당확인,X,전자,X,행정정보과-16067,대국민공개,O,,,
10168,2025.11.12,접수,타 부처 법령 제·개정안 의견조회(속기사법 등 18건),행정안전부 법무담당관,박시연,,담당확인,O,전자,X,법무담당관-11649,비공개,O,"(5호) 감사, 감독, 계약, 의사결정 등 관련 정보",,
10167,2025.11.12,접수,수의계약 배제사유 여부 조회(엠알에프수처리),전북특별자치도수산기술연구소 수산연구과,박시연,,담당확인,O,전자,X,수산연구과-7097,대국민공개,O,,,
10166,2025.11.12,접수,수의계약 배제사유 여부 조회(성진종합건설(주) 외 1),전북특별자치도수산기술연구소 수산연구과,박시연,,담당확인,O,전자,X,수산연구과-7106,대국민공개,O,,,
10165,2025.11.12,접수,2025년 자치입법 역량강화 교육 대상자 제출,무주군 기획조정실,오진웅,오진웅,접수,O,전자,X,기획조정실-13977,부분공개,O,(6호) 개인 사생활 관련 정보,,
10164,2025.11.12,접수,자발적 기탁금품 기탁자의 직무관련성 유무 조회 요청,부안소방서 대응예방과,박시연,,담당확인,O,전자,X,대응예방과-14113,대국민공개,O,,,
10163,2025.11.12,접수,부서주관 상시학습 인정 알림(2025년 자치입법 역량강화 교육),전북특별자치도인재개발원 교육지원과,오진웅,,담당확인,O,전자,X,교육지원과-11621,대국민공개,O,,,
10162,2025.11.12,접수,타 부처 법령 제·개정안 의견조회(국유재산법 시행령 등 15건),행정안전부 법무담당관,박시연,,담당확인,O,전자,X,법무담당관-11674,비공개,O,"(5호) 감사, 감독, 계약, 의사결정 등 관련 정보",,
10161,2025.11.12,접수,진안군 자치법규 입법상황 보고,진안군 기획홍보실,김성곤,,담당확인,O,전자,X,기획홍보실-12387,대국민공개,O,,,
10160,2025.11.12,접수,수의계약 배제사유 여부 조회[태경종합상사],전북특별자치도 소방행정과,박시연,,담당확인,O,전자,X,소방행정과-30882,부분공개,O,사업자 세부정보 보호 등,,
10159,2025.11.12,접수,'25년 하반기 재난분야 위기관리 매뉴얼 정기점검 통보,전북특별자치도 사회재난과,박시연,,담당확인,O,전자,X,사회재난과-9691,대국민공개,O,,,
10158,2025.11.12,접수,2027~2028년도 국가예산 2차 신규사업 발굴 추진,전북특별자치도 정책기획관,오진웅,오진웅,접수,O,전자,X,정책기획관-13690,대국민공개,O,,,
10157,2025.11.12,접수,"지방보조금관리위원회 예산편성('25년 3회 추경, '26년 본예산) 심의결과 알림(2차)",전북특별자치도 예산과,오진웅,오진웅,접수,O,전자,X,예산과-12339,비공개,O,내부검토 과정,,
10156,2025.11.12,접수,전자파 측정기 대여서비스 안내 및 홍보 요청,전북특별자치도 행정정보과,박시연,,담당확인,O,전자,X,행정정보과-16104,대국민공개,O,,,
10155,2025.11.12,접수,2025년 11월 중 사이버보안진단의 날 실시 및 결과 제출 요청,전북특별자치도 행정정보과,박시연,,담당확인,O,전자,X,행정정보과-16110,부분공개,O,보안사항 포함,,
10153,2025.11.11,접수,소송수행자 지정 요청(전주지법2025구합1302),전북특별자치도 소방감찰과,함재화,,담당확인,O,전자,X,소방감찰과-9473,비공개,O,개인정보 포함,,
10152,2025.11.11,접수,2025년도 송무업무유공(행정소송) 포상금 지급 대상자 추천 요청,법무부 행정소송과,함재화,,담당확인,O,전자,X,행정소송과-40588,비공개,O,"(5호) 감사, 감독, 계약, 의사결정 등 관련 정보 (6호) 개인 사생활 관련 정보",,
10151,2025.11.11,접수,남원시 자치법규안 검토의뢰,전북특별자치도 법무행정과,김성곤,,담당확인,O,전자,X,법무행정과-10148,비공개,O,내부검토,,
10144,2025.11.11,접수,「전북특별자치도 직장운동경기부 설치 및 운영 조례 시행규칙」 전부개정규칙안 본심사 의뢰,전북특별자치도 체육정책과,오진웅,,담당확인,O,전자,X,체육정책과-11963,대국민공개,O,,,
10141,2025.11.11,접수,2025년 혁신구매 실적평가 관련 유의사항 안내,전북특별자치도 회계과,박시연,,담당확인,O,전자,X,회계과-22976,대국민공개,O,,,
10140,2025.11.11,접수,건설현장 추락사고 방지를 위한 사고사례 전파,전북특별자치도 건설정책과,박시연,,담당확인,O,전자,X,건설정책과-16116,대국민공개,O,,,
10139,2025.11.11,접수,2025년도 우수 자치입법 활동 지방자치단체 선정을 위한 설문조사 실시 안내,법제처 자치법제지원과,김성곤,,담당확인,O,전자,X,자치법제지원과-1981,대국민공개,O,,,
10138,2025.11.11,접수,「승강기 안전운행 및 관리에 관한 운영규정」일부개정안 의견조회,행정안전부 승강기정책과,박시연,,담당확인,O,전자,X,승강기정책과-4051,비공개,O,"(5호) 감사, 감독, 계약, 의사결정 등 관련 정보",,
